trawling_depth;depth_layer;depth_layer_100m;species;size;dataset
754;lower_mesopelagic;700;Xenodermichthys copei;5;Total
754;lower_mesopelagic;700;Xenodermichthys copei;5;Total
754;lower_mesopelagic;700;Xenodermichthys copei;5;Total
754;lower_mesopelagic;700;Xenodermichthys copei;3;Total
754;lower_mesopelagic;700;Xenodermichthys copei;3;Total
754;lower_mesopelagic;700;Xenodermichthys copei;3;Total
756;lower_mesopelagic;700;Aphanopus carbo;91;Total
756;lower_mesopelagic;700;Aphanopus carbo;88;Total
756;lower_mesopelagic;700;Aphanopus carbo;85;Total
756;lower_mesopelagic;700;Aphanopus carbo;67;Total
756;lower_mesopelagic;700;Arctozenus risso;22;Total
756;lower_mesopelagic;700;Arctozenus risso;21;Total
756;lower_mesopelagic;700;Arctozenus risso;19;Total
756;lower_mesopelagic;700;Arctozenus risso;18;Total
756;lower_mesopelagic;700;Arctozenus risso;18;Total
756;lower_mesopelagic;700;Arctozenus risso;18;Total
756;lower_mesopelagic;700;Arctozenus risso;16;Total
756;lower_mesopelagic;700;Arctozenus risso;15;Total
756;lower_mesopelagic;700;Arctozenus risso;14;Total
756;lower_mesopelagic;700;Arctozenus risso;13;Total
756;lower_mesopelagic;700;Arctozenus risso;12;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;11;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;11;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;10;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;8;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
756;lower_mesopelagic;700;Argyropelecus olfersii;5;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
756;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
756;lower_mesopelagic;700;Melanostigma atlanticum;5;Total
756;lower_mesopelagic;700;Melanostigma atlanticum;4;Total
756;lower_mesopelagic;700;Myctophum punctatum;10;Total
756;lower_mesopelagic;700;Myctophum punctatum;10;Total
756;lower_mesopelagic;700;Myctophum punctatum;9;Total
756;lower_mesopelagic;700;Myctophum punctatum;9;Total
756;lower_mesopelagic;700;Myctophum punctatum;9;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;8;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;7;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;6;Total
756;lower_mesopelagic;700;Myctophum punctatum;5;Total
756;lower_mesopelagic;700;Myctophum punctatum;5;Total
756;lower_mesopelagic;700;Myctophum punctatum;5;Total
756;lower_mesopelagic;700;Myctophum punctatum;5;Total
756;lower_mesopelagic;700;Myctophum punctatum;5;Total
756;lower_mesopelagic;700;Myctophum punctatum;4;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;12;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;12;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;12;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;11;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;6;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
756;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
756;lower_mesopelagic;700;Serrivomer beanii;54;Total
756;lower_mesopelagic;700;Serrivomer beanii;54;Total
756;lower_mesopelagic;700;Stomias boa;31;Total
756;lower_mesopelagic;700;Stomias boa;16;Total
756;lower_mesopelagic;700;Xenodermichthys copei;17;Total
756;lower_mesopelagic;700;Xenodermichthys copei;16;Total
756;lower_mesopelagic;700;Xenodermichthys copei;15;Total
756;lower_mesopelagic;700;Xenodermichthys copei;15;Total
756;lower_mesopelagic;700;Xenodermichthys copei;14;Total
756;lower_mesopelagic;700;Xenodermichthys copei;14;Total
756;lower_mesopelagic;700;Xenodermichthys copei;14;Total
756;lower_mesopelagic;700;Xenodermichthys copei;14;Total
756;lower_mesopelagic;700;Xenodermichthys copei;14;Total
756;lower_mesopelagic;700;Xenodermichthys copei;14;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;13;Total
756;lower_mesopelagic;700;Xenodermichthys copei;12;Total
756;lower_mesopelagic;700;Xenodermichthys copei;12;Total
756;lower_mesopelagic;700;Xenodermichthys copei;11;Total
756;lower_mesopelagic;700;Xenodermichthys copei;11;Total
756;lower_mesopelagic;700;Xenodermichthys copei;10;Total
756;lower_mesopelagic;700;Xenodermichthys copei;10;Total
756;lower_mesopelagic;700;Xenodermichthys copei;9;Total
756;lower_mesopelagic;700;Xenodermichthys copei;8;Total
756;lower_mesopelagic;700;Xenodermichthys copei;7;Total
756;lower_mesopelagic;700;Xenodermichthys copei;6;Total
756;lower_mesopelagic;700;Xenodermichthys copei;6;Total
784;lower_mesopelagic;700;Aphanopus carbo;93;Total
784;lower_mesopelagic;700;Aphanopus carbo;86;Total
784;lower_mesopelagic;700;Aphanopus carbo;77;Total
784;lower_mesopelagic;700;Arctozenus risso;20;Total
784;lower_mesopelagic;700;Arctozenus risso;13;Total
784;lower_mesopelagic;700;Arctozenus risso;11;Total
784;lower_mesopelagic;700;Argyropelecus olfersii;10;Total
784;lower_mesopelagic;700;Argyropelecus olfersii;9;Total
784;lower_mesopelagic;700;Argyropelecus olfersii;8;Total
784;lower_mesopelagic;700;Argyropelecus olfersii;8;Total
784;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
784;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
784;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
784;lower_mesopelagic;700;Myctophum punctatum;10;Total
784;lower_mesopelagic;700;Myctophum punctatum;10;Total
784;lower_mesopelagic;700;Myctophum punctatum;9;Total
784;lower_mesopelagic;700;Myctophum punctatum;7;Total
784;lower_mesopelagic;700;Myctophum punctatum;6;Total
784;lower_mesopelagic;700;Myctophum punctatum;5;Total
784;lower_mesopelagic;700;Myctophum punctatum;4;Total
784;lower_mesopelagic;700;Myctophum punctatum;4;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;13;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;10;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
784;lower_mesopelagic;700;Notoscopelus kroyeri;3;Total
784;lower_mesopelagic;700;Searsia koefoedi;16;Total
784;lower_mesopelagic;700;Searsia koefoedi;13;Total
784;lower_mesopelagic;700;Searsia koefoedi;12;Total
784;lower_mesopelagic;700;Serrivomer beanii;54;Total
784;lower_mesopelagic;700;Stomias boa;22;Total
784;lower_mesopelagic;700;Stomias boa;16;Total
784;lower_mesopelagic;700;Stomias boa;16;Total
784;lower_mesopelagic;700;Xenodermichthys copei;15;Total
784;lower_mesopelagic;700;Xenodermichthys copei;15;Total
784;lower_mesopelagic;700;Xenodermichthys copei;15;Total
784;lower_mesopelagic;700;Xenodermichthys copei;15;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;14;Total
784;lower_mesopelagic;700;Xenodermichthys copei;13;Total
784;lower_mesopelagic;700;Xenodermichthys copei;13;Total
784;lower_mesopelagic;700;Xenodermichthys copei;13;Total
784;lower_mesopelagic;700;Xenodermichthys copei;13;Total
784;lower_mesopelagic;700;Xenodermichthys copei;12;Total
784;lower_mesopelagic;700;Xenodermichthys copei;12;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;11;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;10;Total
784;lower_mesopelagic;700;Xenodermichthys copei;9;Total
784;lower_mesopelagic;700;Xenodermichthys copei;9;Total
784;lower_mesopelagic;700;Xenodermichthys copei;9;Total
784;lower_mesopelagic;700;Xenodermichthys copei;9;Total
784;lower_mesopelagic;700;Xenodermichthys copei;8;Total
784;lower_mesopelagic;700;Xenodermichthys copei;8;Total
784;lower_mesopelagic;700;Xenodermichthys copei;8;Total
784;lower_mesopelagic;700;Xenodermichthys copei;8;Total
784;lower_mesopelagic;700;Xenodermichthys copei;8;Total
784;lower_mesopelagic;700;Xenodermichthys copei;8;Total
784;lower_mesopelagic;700;Xenodermichthys copei;7;Total
784;lower_mesopelagic;700;Xenodermichthys copei;6;Total
784;lower_mesopelagic;700;Xenodermichthys copei;6;Total
784;lower_mesopelagic;700;Xenodermichthys copei;6;Total
784;lower_mesopelagic;700;Xenodermichthys copei;5;Total
786;lower_mesopelagic;700;Aphanopus carbo;98;Total
786;lower_mesopelagic;700;Aphanopus carbo;97;Total
786;lower_mesopelagic;700;Aphanopus carbo;94;Total
786;lower_mesopelagic;700;Aphanopus carbo;87;Total
786;lower_mesopelagic;700;Arctozenus risso;18;Total
786;lower_mesopelagic;700;Arctozenus risso;18;Total
786;lower_mesopelagic;700;Arctozenus risso;16;Total
786;lower_mesopelagic;700;Arctozenus risso;15;Total
786;lower_mesopelagic;700;Arctozenus risso;14;Total
786;lower_mesopelagic;700;Arctozenus risso;13;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;10;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;10;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;9;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
786;lower_mesopelagic;700;Argyropelecus olfersii;6;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;17;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;15;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;9;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
786;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
